1323;29;19;4;3,4,5
1324;288;45;1;
1325;241;40;5;
1326;189;33;1;6,23
1327;136;25;4;3
1328;22;16;3;2,4
1329;472;63;2;19
1330;3;49;2;15
1331;146;43;5;4,35
1332;280;37;2;8,17,32
1333;187;22;3;2,3,18
1334;385;32;5;15
1335;403;19;2;
1336;437;23;3;6,10,11
1337;444;23;3;16,19
1338;410;31;5;11,20
1339;338;68;2;
1340;346;11;5;2,6
1341;89;45;4;2,17,20
1342;470;45;2;5,16,19
1343;241;61;5;
1344;17;39;1;2,23
1345;384;31;2;
1346;210;20;5;4,10,18
1347;482;11;4;5
1348;1;61;2;
1349;289;35;4;5,13
1350;60;45;5;1,17
1351;282;24;4;10,13
1352;60;58;3;12,30,36
1353;208;70;1;
1354;379;20;2;
1355;314;70;3;18,35,67
1356;159;15;3;9
1357;316;63;5;
1358;414;27;4;
1359;161;36;5;1,14,29
1360;497;69;5;64
1361;59;47;5;27,34
1362;101;10;2;2,3,8
1363;196;45;1;
1364;181;32;5;18,19
1365;466;20;5;4
1366;17;44;3;3
1367;487;21;3;19
1368;172;18;5;1,8,14
1369;405;45;5;
1370;14;47;4;24,29,44
1371;222;67;1;48
1372;78;19;1;6,7,11
1373;172;27;3;23,26
1374;175;42;3;
1375;311;70;4;47,57
1376;231;47;3;
1377;415;67;3;
1378;498;24;2;10
1379;196;50;5;15
1380;9;63;2;6,53
1381;295;16;2;2,3,13
1382;486;39;5;26,27,29
1383;66;40;4;10,37
1384;176;55;3;30,34
1385;304;27;3;
1386;429;56;3;
1387;32;69;2;9,20
1388;80;65;4;19
1389;76;51;4;41
1390;221;14;1;10,12
1391;315;17;5;7,14,15
1392;135;39;4;5,18,22
1393;48;39;1;2,18
1394;458;30;4;16,19
1395;189;38;4;2
1396;199;14;1;2,6
1397;387;49;5;16
1398;250;21;5;1,18
1399;370;51;4;
1400;425;20;4;5,13
1401;125;10;4;2
1402;371;19;4;1,12,14
1403;493;61;2;
1404;140;16;2;2,9
1405;364;54;1;
1406;194;13;4;10,12
1407;399;33;4;16,24
1408;8;36;2;5,35
1409;130;44;4;12,19,43
1410;0;40;2;2,13
1411;430;12;5;
1412;327;25;2;
1413;20;55;3;14
1414;187;41;1;30,32
1415;9;19;3;3,11
1416;229;70;2;1,53
1417;332;42;5;
1418;484;57;5;18
1419;227;67;3;18
1420;199;55;5;8,33,38
1421;288;66;4;15
1422;269;30;2;1,15
1423;421;18;2;
1424;87;43;4;12
1425;257;69;1;
1426;449;16;5;
1427;234;28;4;
1428;400;54;4;53
1429;171;65;4;53
1430;448;48;5;27
1431;325;30;2;
1432;408;25;5;
1433;484;63;5;
1434;170;58;4;40
1435;415;27;5;2,7,20
1436;340;46;2;1,39
1437;378;31;1;23
1438;368;63;4;6,54
1439;326;52;3;
1440;354;57;5;34,42,53
1441;208;24;2;
1442;468;64;3;3,22
1443;465;61;4;6
1444;90;58;4;
1445;284;55;2;7,32,45
1446;157;49;4;13,22,28
1447;349;35;1;
1448;443;64;3;9,13,39
1449;45;42;5;34,37
1450;185;25;5;1,11,24
1451;20;57;5;39,46
1452;135;70;1;41
1453;327;30;3;7,19,28
1454;4;19;4;8,13
1455;444;69;5;1,26
1456;339;24;4;23
1457;15;61;5;10,37,57
1458;116;52;3;11,36,41
1459;276;49;3;30,38
1460;173;53;3;
1461;262;59;4;28,44,49
1462;244;23;1;3,15,20
1463;402;51;5;25
1464;307;30;1;28
1465;236;25;2;6,14,23
1466;113;38;2;
1467;26;58;2;
1468;93;50;5;
1469;221;40;5;7,27,28
1470;193;43;5;5
1471;461;22;2;11,18
1472;451;66;4;8,42
1473;323;19;2;8,12,16
1474;306;21;5;
1475;281;61;1;19
1476;98;25;1;17
1477;421;33;3;3,19,29
1478;437;20;2;
1479;236;32;1;17
1480;417;64;5;63
1481;9;20;5;
1482;208;56;2;50
1483;378;56;1;12,49
1484;360;56;5;35,39
1485;38;49;4;
1486;197;54;1;17,27,47
1487;388;28;2;27
1488;282;59;3;
1489;491;41;1;
1490;80;38;4;
1491;76;30;2;
1492;88;58;4;
1493;101;40;1;30
1494;162;23;1;4,20
1495;169;48;5;1,6,36
1496;122;28;1;20
1497;162;16;5;
1498;148;20;2;
1499;344;45;1;
1500;283;68;2;57
1501;31;25;2;
1502;75;44;2;22,36,40
1503;123;48;4;37
1504;474;16;4;11
1505;57;66;2;20,51,52
1506;293;39;5;22
1507;386;10;2;2,5,7
1508;295;65;1;8,14,40
1509;264;53;1;
1510;273;39;2;20
1511;108;33;2;32
1512;125;36;2;
1513;484;50;4;31
1514;231;19;3;
1515;153;24;3;9
1516;425;11;1;1,2,7
1517;331;51;1;
1518;113;20;4;6
1519;19;20;4;6,12,13
1520;154;28;1;
1521;300;13;2;3,7
1522;459;41;3;
1523;247;49;4;9,17,38
1524;68;29;1;10,18,21
1525;351;12;4;4,5,6
1526;459;18;3;1,4,12
1527;455;37;5;
1528;386;35;1;
1529;373;57;1;
1530;57;17;3;15
1531;131;21;2;
1532;276;35;1;5,18
1533;220;60;3;27,36
1534;405;67;5;24,55
1535;95;48;5;14,30,41
1536;274;46;4;1,2,42
1537;267;18;3;1,8
1538;374;68;3;21
1539;253;47;5;
1540;77;60;3;22,34
1541;51;51;3;17,31
1542;56;28;1;4,10,19
1543;45;24;3;9,21
1544;166;33;5;9
1545;494;13;1;
1546;136;24;4;
1547;49;12;1;2,3,4
1548;31;12;4;
1549;21;54;1;53
1550;198;39;5;
1551;103;69;1;28,47,53
1552;178;34;4;
1553;308;25;5;7
1554;289;19;4;11,13
1555;407;10;1;
1556;228;22;3;15
1557;196;50;1;9,32,38
1558;222;39;2;
1559;473;52;2;4,36,37
1560;246;51;5;14,44
1561;348;35;2;3
1562;172;11;4;
1563;158;18;3;6,15
1564;476;60;5;
1565;253;43;5;35
1566;243;34;5;12,22
1567;334;37;2;
1568;167;46;2;12,21,40
1569;51;13;4;
1570;231;13;1;4,8
1571;53;56;4;
1572;82;13;2;
1573;327;26;1;
1574;296;32;3;1,2,14
1575;39;41;1;10,36
1576;5;21;1;4,16
1577;352;53;4;41,49
1578;331;65;1;19
1579;80;60;4;39
1580;30;11;1;
1581;278;11;3;
1582;418;70;4;2,53
1583;394;40;2;
1584;247;67;4;53
1585;389;34;2;9
1586;179;70;2;58
1587;208;32;4;4,13
1588;481;31;3;3
1589;332;23;2;1,5
1590;346;35;2;
1591;210;32;1;16,17,22
1592;53;65;1;
1593;495;66;5;
1594;263;30;4;
1595;269;13;4;1,10
1596;268;21;1;8,17
1597;386;18;4;13,16
1598;43;30;3;2,13,17
1599;239;56;2;50
1600;194;52;4;1,15,18
1601;48;70;2;31
1602;439;25;2;3
1603;88;41;1;
1604;494;14;2;6,13
1605;226;20;2;
1606;442;63;5;6
1607;240;31;4;5
1608;345;50;4;20,44
1609;431;68;5;
1610;58;69;5;6
1611;439;70;1;22,23
1612;457;35;1;2,15
1613;253;10;3;1
1614;1;37;1;28
1615;73;49;3;36
1616;296;47;5;
1617;240;59;1;5,38
1618;453;19;1;
1619;220;56;4;25,36
1620;348;14;3;
1621;422;48;1;27,31,37
1622;39;69;2;11
1623;2;19;1;7
1624;372;29;5;15,17,27
1625;95;11;4;
1626;64;53;1;2,19
1627;323;41;5;
1628;414;50;3;1
1629;439;18;1;3,13
1630;118;52;3;14,17
1631;94;14;5;
1632;331;25;1;4,6,19
1633;406;18;1;
1634;347;59;2;12,13,58
1635;197;68;3;10
1636;187;40;4;
1637;329;27;1;
1638;469;23;3;17
1639;205;30;1;15,24,29
1640;54;12;5;6,9
1641;361;44;5;23,24,34
1642;388;53;5;
1643;124;20;2;9,15
1644;264;64;4;23
1645;80;26;4;
1646;384;31;3;2,21,23
1647;191;38;5;28
1648;293;24;4;4,20
1649;287;44;4;1,21,22
1650;70;25;2;8,20
1651;368;66;3;52,62,63
1652;41;57;5;42
1653;404;56;1;3,6,41
1654;139;54;5;9
1655;450;63;2;22
1656;317;57;2;23
1657;103;19;4;12
1658;429;39;1;
1659;224;56;5;22,43,51
1660;454;68;4;14,53,57
1661;21;68;2;22
1662;274;32;3;25,31
1663;407;57;5;
1664;291;19;4;3,5,16
1665;54;63;3;35
1666;253;44;1;32
1667;67;68;1;66
1668;48;13;3;
1669;288;39;4;28,37
1670;182;55;4;12
1671;489;18;2;4,13
1672;322;59;2;
1673;133;40;5;23
1674;275;38;4;2
1675;356;45;5;20,30,42
1676;29;22;4;
1677;219;38;3;22
1678;113;29;4;
1679;36;65;2;45,55,56
1680;372;43;2;11,15
1681;131;27;4;26
1682;149;32;4;2,16,28
1683;274;21;4;9,14,18
1684;139;18;3;9
1685;214;42;1;38
1686;494;27;4;12,22
1687;492;16;3;9,11,15
1688;278;38;3;13
1689;293;32;2;6,9,18
1690;4;42;4;
1691;318;44;1;16,21,39
1692;279;54;2;
1693;153;29;5;11,13
1694;99;66;5;
1695;62;30;1;5,22,27
1696;377;22;3;2,15,16
1697;164;19;5;1,10,15
1698;400;17;4;5,10,13
1699;443;43;2;9,17,42
1700;11;35;3;14
1701;455;22;3;20
1702;144;45;5;29
1703;5;34;1;12,33
1704;385;39;1;15,20,38
1705;94;61;4;
1706;161;70;1;
1707;257;23;5;
1708;305;38;3;31
1709;328;57;5;21,25,40
1710;1;17;5;
1711;434;20;2;2
1712;77;23;2;20,22
1713;428;22;2;17
1714;241;69;3;33
1715;241;54;1;27
1716;70;11;2;1,6
1717;267;20;2;6,10,17
1718;486;64;1;
1719;239;47;4;12,13,15
1720;345;36;4;22
1721;227;70;1;15,33,40
1722;209;14;2;6,10,12
1723;128;59;3;17,51,55
1724;275;28;2;17
1725;321;21;5;7,19
1726;297;12;4;3
1727;262;46;2;29,35,45
1728;405;15;1;13,14
1729;396;48;1;1
1730;265;30;3;2,21
1731;244;22;2;1,3
1732;89;59;3;
1733;140;60;2;
1734;332;37;4;1,19,31
1735;490;45;2;4,32,34
1736;230;34;2;1,10,19
1737;209;19;1;2,3,5
1738;346;44;1;9,24,27
1739;301;53;2;
1740;450;54;3;12,51
1741;38;67;4;
1742;367;70;2;23
1743;235;70;2;15
1744;324;43;5;5,27
1745;65;17;5;9,13,16
1746;253;38;2;17
1747;158;18;3;
1748;324;29;4;22
1749;32;59;5;30,40
1750;455;61;4;12,20,32
1751;468;40;3;10,35
1752;242;21;3;6,13,20
1753;43;67;1;21,47
1754;74;18;1;
1755;422;64;3;39
1756;29;44;2;10
1757;155;21;5;4
1758;111;33;2;22,24,31
1759;369;49;1;9,19,47
1760;365;70;4;34,64
1761;389;49;4;17,23,25
1762;360;47;2;5,43
1763;160;67;5;
1764;82;40;4;1,6,30
1765;195;62;2;
1766;362;43;3;24
1767;202;62;1;38
1768;221;36;2;1,24,28
1769;373;49;3;10,18
1770;324;60;4;46
1771;94;25;1;5,8,17
1772;127;39;2;6,12,34
1773;252;40;5;31
1774;463;55;1;46
1775;47;24;5;10,16
1776;379;38;2;10
1777;144;36;2;
1778;249;22;1;18
1779;65;50;3;
1780;222;57;4;31,34,40
1781;266;16;2;
1782;237;68;2;63
1783;353;10;3;1,5,7
1784;342;33;3;18
1785;72;67;1;
1786;307;16;4;13
1787;490;27;1;3,17,24
1788;485;61;3;
1789;441;19;3;11,14
1790;146;35;1;4,23
1791;313;36;2;
1792;206;20;4;5
1793;355;62;1;
1794;479;38;3;
1795;111;21;2;6,11,12
1796;343;61;1;42
1797;13;23;5;
1798;101;14;3;
1799;461;70;1;
1800;239;56;4;
1801;14;25;2;4,6,13
1802;253;39;5;19,24
1803;112;70;1;23
1804;299;48;3;
1805;346;16;2;6,14
1806;238;32;2;6
1807;99;26;4;7,22
1808;201;67;5;33,44,55
1809;2;52;1;8,30
1810;199;37;2;14,27,32
1811;355;45;3;4,20,39
1812;262;39;5;22,37
1813;63;53;1;8,35,49
1814;116;65;5;45,57
1815;442;56;1;33,39
1816;35;48;2;3,27,28
1817;481;60;1;48
1818;482;49;4;7,21
1819;327;45;5;41
1820;4;27;5;16,17
1821;256;29;3;1
1822;388;57;3;37,49,55
1823;288;47;4;
1824;235;30;3;13,22,27
1825;74;53;4;22
1826;380;59;2;3,21,34
1827;403;54;2;22,23,41
1828;398;54;4;
1829;366;29;1;
1830;490;20;3;11,18
1831;405;34;1;
1832;123;10;1;2,4,6
1833;450;61;4;19,58
1834;244;45;5;7,24,28
1835;199;47;3;
1836;275;26;4;16
1837;406;24;3;7,21,22
1838;197;62;1;44
1839;201;62;1;24,54
1840;466;30;3;1,26,27
1841;163;55;4;4,8,45
1842;417;37;1;
1843;185;31;3;4,27
1844;411;55;2;
1845;316;14;5;
1846;93;52;5;24,45
1847;452;65;3;37,58,61
1848;423;59;3;5,24,52
1849;48;52;3;
1850;350;57;1;7
1851;479;43;2;13
1852;349;23;4;21
1853;495;50;4;26
1854;293;30;5;8,16
1855;270;63;4;20,39
1856;315;33;4;13,17,21
1857;235;39;1;
1858;360;11;4;10
1859;4;64;5;
1860;170;45;1;
1861;65;41;3;32
1862;467;50;2;24,35,40
1863;198;52;5;23,38
1864;325;59;3;7
1865;278;46;2;17,19,45
1866;367;14;1;6,9,10
1867;260;49;4;15
1868;417;12;3;10
1869;28;44;4;40,43
1870;318;24;1;
1871;161;36;5;
1872;474;30;3;8
1873;310;28;5;6,14,27
1874;107;51;1;
1875;441;57;1;
1876;317;27;2;2,9
1877;497;16;1;4,6,13
1878;445;49;3;11,24,41
1879;8;10;3;
1880;269;68;4;29
1881;333;47;2;45
1882;486;47;5;2
1883;453;35;5;12
1884;6;38;5;29,32
1885;109;53;3;19,46
1886;397;39;1;
1887;67;38;1;9,34
1888;481;45;3;26
1889;17;63;2;16,50
1890;50;34;3;3,14,19
1891;332;31;2;24
1892;403;68;3;38
1893;73;36;2;1,25
1894;122;59;2;53
1895;337;28;3;19
1896;103;16;5;
1897;292;24;2;4,11,21
1898;359;43;2;11,13,18
1899;108;46;3;2,3
1900;2;59;5;2,39,44
1901;0;59;3;30,48,58
1902;171;59;5;
1903;61;25;4;3,11
1904;57;48;1;
1905;125;47;3;
1906;255;51;4;4,13
1907;481;60;3;29,44,53
1908;407;43;5;10,11
1909;182;14;1;2,10,13
1910;87;63;4;9
1911;244;29;1;8,9,22
1912;299;67;1;24,26
1913;345;55;5;
1914;446;15;4;1,3,6
1915;271;39;2;23,25,29
1916;212;53;5;1,43
1917;354;56;2;4,51
1918;27;57;2;22,39,44
1919;301;30;2;
1920;490;38;4;
1921;498;61;5;34,47
1922;458;39;3;23
1923;282;66;5;13,38
1924;272;36;2;6,20,34
1925;375;69;1;26
1926;310;14;1;
1927;123;56;2;
1928;125;44;1;24,28
1929;481;50;4;
1930;31;47;1;10
1931;282;70;4;46,69
1932;147;23;4;10,22
1933;435;56;2;22,40,45
1934;190;57;1;12,15,43
1935;334;12;3;
1936;315;26;1;
1937;295;11;1;
1938;52;25;3;1,11,20
1939;47;18;5;3,6,13
1940;229;31;2;26
1941;318;60;2;5,6,7
1942;263;13;4;
1943;411;67;1;54
1944;82;15;3;
1945;281;16;5;7,14,15
1946;61;62;3;1,12,46
1947;269;22;3;1,19,20
1948;428;27;5;12
1949;433;16;3;
1950;194;15;5;
1951;125;68;3;2,33
1952;13;66;2;
1953;191;58;1;
1954;422;59;2;15,22,31
1955;170;45;3;13,40
1956;241;45;3;20,39
1957;492;21;3;2,13,17
1958;454;60;2;26,40,44
1959;216;44;3;30
1960;266;46;2;8
1961;79;68;2;6,38,49
1962;103;22;5;
1963;495;39;5;12
1964;115;54;4;10
1965;259;35;2;19,24
1966;481;65;3;12
1967;47;49;5;12,18,41
1968;159;41;5;20,27
1969;334;20;2;4
1970;205;12;2;
1971;290;56;1;26
1972;327;23;4;5,17,18
1973;306;55;3;43
1974;56;41;3;25
1975;181;21;4;
1976;367;55;3;
1977;205;23;2;17
1978;126;32;2;5,28,31
1979;487;36;2;
1980;349;18;1;14
1981;235;25;5;
1982;485;37;2;8,35
1983;286;28;5;11
1984;209;46;3;
1985;308;50;2;16,34
1986;461;64;5;
1987;191;22;1;9,16
1988;121;64;5;
1989;95;29;2;
1990;72;56;1;
1991;10;54;1;
1992;98;51;4;20,49
1993;363;32;3;12,22,26
1994;352;23;2;16,21
1995;494;66;1;3,32,43
1996;4;68;2;33,42
1997;55;47;4;44,45
1998;221;24;1;1,14
1999;221;59;4;
2000;271;49;5;13,39,46
2001;280;35;3;10,11,14
2002;353;30;3;25,27
2003;34;31;3;
2004;299;41;3;
2005;86;64;4;
2006;493;25;5;7,13
2007;426;41;1;
2008;202;18;4;10
2009;19;16;2;
2010;195;50;3;5,22,28
2011;260;25;4;
2012;345;13;5;1,11
2013;197;29;3;14
2014;372;68;1;19,25,38
2015;227;37;2;17,18,23
2016;298;70;1;
2017;403;11;5;8
2018;5;45;3;28,32,34
2019;425;42;5;
2020;154;26;4;7,22
2021;4;35;3;
2022;156;34;5;
2023;477;17;2;6,16
2024;3;60;1;3,9,15
2025;46;61;5;14
2026;228;68;3;
2027;311;15;5;6,9,11
2028;119;48;5;3,42
2029;162;64;3;49,56
2030;261;53;3;17,20
2031;344;13;4;8,11
2032;499;43;4;17,23,33
2033;183;41;3;1,17,21
2034;394;63;1;4
2035;488;55;3;53
2036;375;35;4;10,19
2037;303;41;1;33
2038;18;57;5;32
2039;385;68;2;53
2040;112;27;3;
2041;287;24;4;12,16,22
2042;22;13;1;7
2043;344;39;4;16
2044;206;53;4;
2045;99;58;2;
2046;37;39;1;15,30,32
2047;259;19;3;7,11,18
2048;374;69;1;38
2049;324;69;5;
2050;339;61;1;20,44
2051;492;24;5;7
2052;358;62;4;
2053;429;36;3;9,15,17
2054;161;70;3;9,29,37
2055;138;30;1;27
2056;356;51;3;28
2057;176;62;1;53,55
2058;119;33;1;3,4,28
2059;377;17;3;4,9,15
2060;307;67;5;
2061;287;42;5;1,38
2062;87;27;3;22,24
2063;240;63;4;
2064;77;22;1;
2065;86;24;3;
2066;392;62;4;
2067;306;39;2;19,20
2068;37;56;1;1
2069;204;62;5;
2070;405;55;1;15,38,52
2071;491;65;4;1
2072;133;37;4;17
2073;103;22;1;
2074;15;59;3;1,2,3
2075;359;59;2;8,58
2076;78;27;5;
2077;303;44;2;42
2078;288;56;5;3,23
2079;372;20;2;6,16,18
2080;72;51;4;3,35,44
2081;3;53;1;26
2082;429;12;4;4,7,11
2083;279;50;5;7,27
2084;433;12;5;
2085;495;20;2;3,13,17
2086;498;52;3;30
2087;39;46;4;
2088;466;34;5;19
2089;166;68;3;25,28
2090;221;10;3;2
2091;60;61;5;2,51
2092;162;56;3;26
2093;94;47;4;11
2094;60;43;5;
2095;442;37;5;15,24,27
2096;47;23;1;
2097;486;22;5;
2098;61;49;3;35
2099;372;54;2;10,26
2100;89;52;5;27,37
2101;394;27;4;3
2102;220;42;5;
2103;249;42;3;6,7,26
2104;126;20;1;6,13
2105;188;43;3;28
2106;159;11;5;
2107;57;50;2;9,29
2108;24;64;1;4
2109;200;29;2;15
2110;174;50;1;
2111;155;64;3;20
2112;491;67;4;6,17
2113;263;66;2;
2114;165;62;2;
2115;400;12;2;7
2116;231;67;1;31,51,52
2117;250;58;4;
2118;7;15;5;7,12
2119;313;65;1;
2120;57;48;5;8,11,21
2121;425;28;5;11,16,21
2122;121;53;5;7,27
2123;431;65;3;44,50,54
2124;245;27;1;6
2125;246;36;2;
2126;367;32;1;17,18,21
2127;421;31;1;20
2128;263;44;5;11,42
2129;354;31;2;10,12,26
2130;63;28;4;5,17
2131;269;33;4;3
2132;263;40;1;7,32
2133;408;44;5;21
2134;493;43;2;
2135;330;66;5;48,50
2136;462;62;4;23,54
2137;117;47;3;14,35
2138;73;34;4;8
2139;391;21;4;3,19
2140;87;65;4;8,10,54
2141;185;21;2;6,20
2142;493;54;1;
2143;367;36;4;5
2144;448;27;3;1
2145;278;13;4;5
2146;270;31;3;10,27,29
2147;89;11;3;
2148;253;31;1;11
2149;358;49;4;16,45
2150;175;47;5;24,43
2151;111;17;1;7
2152;251;17;1;1,7,14
2153;165;40;1;
2154;101;54;3;35
2155;64;21;5;1,9,17
2156;128;65;1;
2157;409;34;2;13,30
2158;428;60;4;
2159;360;16;4;8
2160;455;58;5;6,33
2161;338;35;1;13,17,25
2162;36;32;1;3
2163;181;27;5;21,22
2164;149;30;4;24
2165;401;55;4;19,24,34
2166;108;65;3;2,26,49
2167;372;13;5;7,8,9
2168;494;21;4;5,16
2169;101;50;3;
2170;489;29;2;5,20
2171;271;33;5;
2172;343;36;1;29
2173;497;62;2;16
2174;57;35;1;4,5,6
2175;311;15;2;
2176;324;55;3;22,40
2177;153;26;4;6,23,24
2178;19;57;3;16
2179;461;69;5;
2180;374;23;1;11,19
2181;151;70;3;9,69
2182;398;12;5;4,5,8
2183;469;51;5;11,12
2184;181;69;1;
2185;314;66;3;38
2186;168;55;5;30,53
2187;354;51;2;17
2188;179;43;4;
2189;128;38;2;6,22,31
2190;183;69;3;21,31,67
2191;114;13;3;5,6
2192;276;49;4;1,15
2193;38;48;2;12,21,43
2194;471;34;4;1,6,31
2195;215;12;5;
2196;432;39;1;
2197;258;55;2;11,18,21
2198;169;60;5;13
2199;401;20;4;3,4,15
2200;436;60;5;1,12,40
2201;346;49;4;26
2202;390;10;1;7,9
2203;414;45;5;12,19,26
2204;414;23;2;13
2205;479;36;3;26
2206;68;39;4;
2207;302;21;2;7
2208;74;40;1;36
2209;107;47;5;
2210;469;48;5;30
2211;368;59;4;
2212;304;43;3;2,32
2213;178;51;5;4,39
2214;37;52;2;
2215;386;48;1;
2216;275;22;5;3
2217;272;22;4;
2218;353;22;4;
2219;103;41;5;26,40
2220;211;66;3;15,22,59
2221;404;14;3;1,3,9
2222;81;62;3;26
2223;283;32;2;5,8
2224;229;70;5;14,35
2225;172;42;3;21
2226;215;34;4;17,18,30
2227;441;20;1;
2228;321;11;4;
2229;310;32;4;12,23
2230;392;45;3;15,18
2231;373;39;1;14,18
2232;390;57;1;1,25,55
2233;238;53;1;
2234;209;25;1;
2235;182;65;2;27
2236;193;65;3;30
2237;226;62;4;44
2238;225;32;5;
2239;57;11;1;4,5,6
2240;233;27;1;
2241;101;27;5;3,7
2242;18;68;1;2,19,52
2243;252;64;1;15
2244;226;20;4;3,11
2245;387;40;1;13
2246;429;60;5;
2247;344;44;1;3,32,35
2248;175;64;4;
2249;100;44;4;3,29,32
2250;305;17;3;
2251;185;26;1;18,23,24
2252;291;27;2;24,25
2253;67;21;5;18
2254;54;22;2;
2255;324;21;5;5,12,20
2256;371;10;1;
2257;484;40;1;24
2258;90;36;5;1,2,5
2259;272;42;5;8,15
2260;49;29;2;21,22
2261;220;57;1;15
2262;150;60;4;26
2263;207;10;3;1,6,8
2264;373;15;5;
2265;362;64;2;56,62
2266;38;61;2;8,15,31
2267;405;41;3;38
2268;214;49;1;17,22,46
2269;454;60;2;
2270;349;19;2;
2271;446;27;1;9,13,22
2272;362;29;5;22
2273;454;32;3;4
2274;345;17;2;12,15
2275;225;42;3;
2276;438;20;3;15,18
2277;20;65;1;18,56
2278;460;20;3;6
2279;193;27;1;15,22,26
2280;209;20;5;3,6
2281;368;26;5;11,18
2282;487;13;4;3,5
2283;494;53;5;42
2284;433;50;1;2,21,30
2285;17;66;4;15,37
2286;488;31;4;19,21
2287;392;19;3;
2288;316;46;1;
2289;380;57;1;32,41
2290;475;12;1;1,4,10
2291;133;41;4;7,8
2292;352;41;5;4,32
2293;424;70;5;4
2294;36;24;2;8,11,17
2295;405;39;2;11,13,34
2296;131;67;2;7
2297;368;42;3;3,22,27
2298;104;70;3;9,18,65
2299;238;14;4;
2300;376;19;2;1,12,18
2301;173;42;4;7,33
2302;232;70;5;14
2303;391;33;2;
2304;216;15;5;
2305;273;53;4;47
2306;155;15;4;1,3,7
2307;329;42;2;9
2308;113;25;2;
2309;303;22;2;19
2310;164;64;2;
2311;292;11;5;
2312;215;39;2;4,19
2313;327;24;5;4
2314;82;45;5;15,26
2315;191;21;3;5,13
2316;322;56;1;27,41
2317;237;21;1;5,8,17
2318;19;33;1;25,32
2319;192;18;3;
2320;304;67;5;2,60
2321;84;36;2;10,12,15
2322;73;41;1;
2323;430;31;4;10,25
2324;149;38;1;29
2325;446;13;5;2,5,8
2326;230;15;3;10,12
2327;414;26;1;
2328;314;49;2;25,36,43
2329;264;67;3;11,36,58
2330;223;17;1;
2331;212;30;1;2,20,21
2332;6;12;1;4,8
2333;477;61;5;1
2334;300;54;4;22,29,44
2335;104;24;3;2,17
2336;293;54;5;22,43
2337;118;52;5;
2338;466;35;1;19,23
2339;424;18;5;2,5,10
2340;84;54;4;33,44
2341;350;69;2;23,51,64
2342;191;24;3;5,12
2343;492;38;3;13,17
2344;353;49;4;3,9,32
2345;315;52;2;
2346;284;49;3;4,11,25
2347;328;63;5;7,30,46
2348;413;11;2;6,8
2349;492;15;4;3,8,9
2350;81;66;1;54
2351;54;34;3;2,8
2352;469;45;2;7,15,39
2353;270;33;1;
2354;39;58;3;11,20,42
2355;253;64;1;38
2356;458;24;1;
2357;372;66;4;
2358;183;34;4;10,12,28
2359;153;48;1;4,32,34
2360;30;59;1;15
2361;339;18;1;5,17
2362;471;69;5;
2363;20;40;2;3,7,38
2364;409;57;4;25
2365;7;25;4;7
2366;275;17;2;
2367;27;66;5;35,44,55
2368;98;48;4;
2369;337;69;2;62
2370;458;52;3;10,13,24
2371;26;41;1;
2372;245;36;1;8,18,32
2373;454;64;4;
2374;229;60;3;
2375;409;45;4;31
2376;380;42;5;8,33,36
2377;491;13;5;3,5,7
2378;480;44;3;19,37
2379;133;21;5;
2380;64;70;3;
2381;452;26;1;2,17,25
2382;498;40;4;8
2383;371;38;1;21,26
2384;158;56;3;11,33,45
2385;149;49;2;
2386;32;18;1;5,9,10
2387;368;63;5;
2388;260;57;3;18,41
2389;182;32;2;
2390;382;63;1;
2391;200;70;4;21,40,59
2392;364;60;1;20
2393;422;20;2;
2394;43;27;3;1,7
2395;342;22;3;11
2396;225;61;1;2,45
2397;168;31;1;2,18,20
2398;161;21;5;12,16
2399;454;29;4;
2400;204;28;4;
2401;435;15;2;
2402;288;22;2;1,2,12
2403;326;41;1;17,35
2404;368;31;1;
2405;194;53;1;38
2406;5;34;1;23
2407;178;37;4;8,21
2408;409;25;3;13,19
2409;314;44;4;8,40,43
2410;311;27;3;
2411;399;70;4;29,31
2412;200;65;4;14,61
2413;72;33;2;1,29,30
2414;463;14;1;9
2415;59;18;4;3,9
2416;77;70;1;20,67
2417;347;65;4;
2418;4;57;4;
2419;218;68;3;38,41
2420;355;70;3;
2421;442;26;5;3,22,25
2422;156;30;4;18,21
2423;192;58;4;3,4
2424;104;17;1;13
2425;297;37;3;2
2426;167;44;2;42
2427;248;37;5;5,22
2428;107;53;2;
2429;45;20;2;7,9,14
2430;438;41;5;26,34
2431;202;39;5;20,34,37
2432;111;39;3;17
2433;50;10;2;2
2434;303;18;3;8,10
2435;306;45;1;7
2436;404;59;1;
2437;270;22;2;16,17
2438;325;52;2;
2439;225;13;5;2,4,10
2440;361;40;1;
2441;341;45;5;22
2442;69;29;3;18
2443;246;35;4;18
2444;450;65;5;22,36,52
2445;453;25;5;3
2446;91;31;1;1,3,22
2447;87;51;3;5
2448;212;29;1;8,16,28
2449;155;20;5;4,7
2450;345;32;4;8,26,29
2451;488;19;2;3,9,10
2452;414;45;5;
2453;162;15;4;1
2454;485;29;4;27
2455;344;10;1;4
2456;410;63;3;57
2457;346;22;5;
2458;298;55;2;9
2459;12;53;1;1,31,36
2460;459;51;3;10,36,45
2461;188;44;4;14,16,27
2462;424;67;2;
2463;338;55;4;
2464;475;40;4;25
2465;278;18;3;14,17
2466;446;36;4;11,30
2467;167;70;4;29
2468;306;53;3;6
2469;350;28;4;12,14,17
2470;345;29;1;15
